Hyperparameters
Final Learning rate: 0.05515431371564472
Layer Structure: [8, 32, 1]
Momentum: 0.3
Iterations: 1000
Training time: 0:00:01.047709
Final RMSE: 8.97650745198507
Accuracy: 25.9

Runtime log: 
Epoch: 0, Training RMSE: 19.3597, Validation RMSE: 7.4544
Epoch: 100, Training RMSE: 12.5011, Validation RMSE: 4.7469
Epoch: 200, Training RMSE: 10.6829, Validation RMSE: 10.1239
Epoch: 300, Training RMSE: 10.7439, Validation RMSE: 5.0880
Epoch: 400, Training RMSE: 12.2325, Validation RMSE: 7.3503
Epoch: 500, Training RMSE: 10.6992, Validation RMSE: 6.3748
Epoch: 600, Training RMSE: 9.7153, Validation RMSE: 8.4011
Epoch: 700, Training RMSE: 9.3383, Validation RMSE: 10.2299
Epoch: 800, Training RMSE: 9.4813, Validation RMSE: 11.6224
Epoch: 900, Training RMSE: 8.9355, Validation RMSE: 12.7618
Seed used: 45362

Testing with the validation data (332 samples)
Real RMSE: 16.003292922203762
Correlation: 0.9161159379774828
Accuracy: 25.9% (within 10%)
Accuracy: 34.94% (within 15%)
Accuracy: 43.67% (within 20%)
Columns with low correlation: [4]

Final Predictions:
False Predicted: 19.7 Actual: 24.5 Difference: -4.8 (-19.4%)
False Predicted: 49.7 Actual: 41.5 Difference: 8.3 (19.9%)
False Predicted: 2.1 Actual: 7.6 Difference: -5.5 (-71.9%)
False Predicted: 71.2 Actual: 91.4 Difference: -20.2 (-22.1%)
False Predicted: 13.6 Actual: 19.4 Difference: -5.7 (-29.6%)
False Predicted: 3.6 Actual: 10.7 Difference: -7.1 (-66.5%)
False Predicted: 32.6 Actual: 51.9 Difference: -19.2 (-37.1%)
False Predicted: 28.7 Actual: 40.1 Difference: -11.5 (-28.6%)
False Predicted: 0.0 Actual: 4.2 Difference: -4.1 (-99.5%)
True Predicted: 39.5 Actual: 43.4 Difference: -3.8 (-8.9%)
True Predicted: 27.8 Actual: 27.5 Difference: 0.3 (1.1%)
False Predicted: 45.4 Actual: 24.3 Difference: 21.1 (87.0%)
False Predicted: 9.8 Actual: 10.9 Difference: -1.1 (-10.3%)
False Predicted: 5.2 Actual: 8.8 Difference: -3.5 (-40.2%)
False Predicted: 21.4 Actual: 26.5 Difference: -5.1 (-19.2%)
False Predicted: 29.2 Actual: 20.8 Difference: 8.4 (40.3%)
False Predicted: 11.0 Actual: 16.6 Difference: -5.5 (-33.4%)
False Predicted: 8.1 Actual: 12.1 Difference: -4.0 (-32.9%)
True Predicted: 18.4 Actual: 17.8 Difference: 0.6 (3.5%)
True Predicted: 140.8 Actual: 150.8 Difference: -10.0 (-6.6%)
False Predicted: 47.4 Actual: 39.4 Difference: 8.0 (20.4%)
False Predicted: 32.7 Actual: 48.0 Difference: -15.3 (-31.9%)
False Predicted: 67.3 Actual: 60.6 Difference: 6.7 (11.1%)
False Predicted: 8.1 Actual: 11.2 Difference: -3.1 (-27.6%)
False Predicted: 10.3 Actual: 14.3 Difference: -4.1 (-28.4%)
False Predicted: 19.7 Actual: 23.4 Difference: -3.7 (-15.7%)
False Predicted: 4.1 Actual: 7.3 Difference: -3.2 (-43.9%)
False Predicted: 1.8 Actual: 5.6 Difference: -3.9 (-68.9%)
True Predicted: 10.4 Actual: 11.5 Difference: -1.1 (-9.7%)
True Predicted: 17.6 Actual: 19.5 Difference: -1.9 (-9.6%)
False Predicted: 22.3 Actual: 16.8 Difference: 5.5 (32.6%)
False Predicted: 76.4 Actual: 67.8 Difference: 8.6 (12.7%)
False Predicted: 4.2 Actual: 6.2 Difference: -2.0 (-32.2%)
False Predicted: 151.9 Actual: 125.2 Difference: 26.7 (21.3%)
False Predicted: 9.1 Actual: 19.4 Difference: -10.3 (-53.1%)
False Predicted: 18.4 Actual: 23.0 Difference: -4.6 (-20.1%)
False Predicted: 21.8 Actual: 14.4 Difference: 7.4 (51.5%)
False Predicted: 105.3 Actual: 127.5 Difference: -22.2 (-17.4%)
False Predicted: 98.2 Actual: 113.5 Difference: -15.3 (-13.5%)
False Predicted: 13.7 Actual: 16.9 Difference: -3.2 (-19.0%)
True Predicted: 23.6 Actual: 21.9 Difference: 1.6 (7.4%)
False Predicted: 145.5 Actual: 200.6 Difference: -55.1 (-27.5%)
False Predicted: 35.3 Actual: 31.2 Difference: 4.1 (13.2%)
False Predicted: 18.6 Actual: 14.4 Difference: 4.1 (28.7%)
False Predicted: -3.7 Actual: 9.0 Difference: -12.6 (-140.8%)
False Predicted: 10.4 Actual: 13.4 Difference: -3.0 (-22.6%)
True Predicted: 35.0 Actual: 36.8 Difference: -1.8 (-4.9%)
False Predicted: 2.9 Actual: 6.0 Difference: -3.1 (-51.4%)
True Predicted: 8.4 Actual: 8.2 Difference: 0.3 (3.3%)
False Predicted: 18.3 Actual: 20.4 Difference: -2.0 (-10.1%)
True Predicted: 26.2 Actual: 26.5 Difference: -0.2 (-0.9%)
True Predicted: 16.8 Actual: 18.6 Difference: -1.7 (-9.4%)
False Predicted: 127.0 Actual: 85.5 Difference: 41.5 (48.6%)
False Predicted: 6.0 Actual: 9.1 Difference: -3.1 (-34.5%)
False Predicted: 17.1 Actual: 34.2 Difference: -17.2 (-50.1%)
False Predicted: 10.6 Actual: 15.4 Difference: -4.8 (-31.1%)
False Predicted: 83.8 Actual: 161.5 Difference: -77.7 (-48.1%)
True Predicted: 15.3 Actual: 16.9 Difference: -1.6 (-9.5%)
False Predicted: 79.7 Actual: 121.7 Difference: -42.0 (-34.5%)
False Predicted: 13.5 Actual: 16.6 Difference: -3.1 (-18.4%)
False Predicted: 5.2 Actual: 6.9 Difference: -1.7 (-24.7%)
False Predicted: 8.8 Actual: 12.3 Difference: -3.5 (-28.1%)
True Predicted: 40.2 Actual: 38.0 Difference: 2.2 (5.9%)
True Predicted: 32.2 Actual: 31.3 Difference: 0.9 (2.7%)
False Predicted: 11.4 Actual: 8.0 Difference: 3.3 (41.8%)
True Predicted: 34.2 Actual: 32.5 Difference: 1.7 (5.2%)
False Predicted: 3.0 Actual: 6.8 Difference: -3.8 (-55.8%)
False Predicted: 37.9 Actual: 20.3 Difference: 17.6 (86.4%)
True Predicted: 23.7 Actual: 21.7 Difference: 2.0 (9.1%)
False Predicted: 12.4 Actual: 24.5 Difference: -12.0 (-49.2%)
False Predicted: 3.0 Actual: 7.1 Difference: -4.1 (-58.2%)
False Predicted: 71.1 Actual: 55.1 Difference: 16.0 (29.1%)
True Predicted: 64.2 Actual: 61.2 Difference: 2.9 (4.8%)
False Predicted: 38.4 Actual: 26.3 Difference: 12.0 (45.7%)
True Predicted: 31.5 Actual: 32.2 Difference: -0.7 (-2.2%)
False Predicted: 45.0 Actual: 50.5 Difference: -5.5 (-10.9%)
True Predicted: 21.2 Actual: 22.3 Difference: -1.1 (-5.1%)
True Predicted: 19.8 Actual: 20.1 Difference: -0.3 (-1.5%)
False Predicted: 106.5 Actual: 77.6 Difference: 28.9 (37.2%)
True Predicted: 31.8 Actual: 32.2 Difference: -0.4 (-1.3%)
False Predicted: 209.2 Actual: 156.1 Difference: 53.1 (34.0%)
True Predicted: 121.7 Actual: 128.9 Difference: -7.2 (-5.6%)
True Predicted: 18.2 Actual: 17.8 Difference: 0.4 (2.0%)
False Predicted: 16.7 Actual: 21.3 Difference: -4.7 (-21.8%)
False Predicted: 4.8 Actual: 7.9 Difference: -3.1 (-39.4%)
False Predicted: 67.5 Actual: 49.5 Difference: 18.0 (36.4%)
False Predicted: 16.0 Actual: 21.2 Difference: -5.2 (-24.7%)
False Predicted: 46.3 Actual: 37.6 Difference: 8.6 (22.9%)
True Predicted: 44.5 Actual: 46.1 Difference: -1.6 (-3.5%)
False Predicted: 152.2 Actual: 191.2 Difference: -39.0 (-20.4%)
True Predicted: 37.4 Actual: 36.2 Difference: 1.2 (3.4%)
False Predicted: 24.1 Actual: 20.9 Difference: 3.2 (15.3%)
True Predicted: 30.0 Actual: 30.3 Difference: -0.3 (-1.0%)
False Predicted: 6.3 Actual: 8.2 Difference: -1.9 (-23.1%)
False Predicted: 18.1 Actual: 23.8 Difference: -5.7 (-23.9%)
False Predicted: 39.3 Actual: 44.8 Difference: -5.5 (-12.2%)
False Predicted: 3.7 Actual: 7.6 Difference: -3.9 (-51.2%)
False Predicted: 9.7 Actual: 15.8 Difference: -6.0 (-38.3%)
True Predicted: 22.7 Actual: 22.7 Difference: -0.0 (-0.1%)
False Predicted: 267.4 Actual: 143.3 Difference: 124.1 (86.6%)
False Predicted: 13.3 Actual: 16.4 Difference: -3.1 (-18.9%)
False Predicted: 9.5 Actual: 12.1 Difference: -2.6 (-21.6%)
False Predicted: 21.1 Actual: 30.9 Difference: -9.7 (-31.5%)
False Predicted: 1.0 Actual: 6.8 Difference: -5.8 (-85.3%)
False Predicted: 38.4 Actual: 28.7 Difference: 9.7 (33.8%)
True Predicted: 19.0 Actual: 18.3 Difference: 0.8 (4.1%)
False Predicted: 42.8 Actual: 28.7 Difference: 14.1 (49.0%)
True Predicted: 5.8 Actual: 5.9 Difference: -0.1 (-2.3%)
True Predicted: 18.2 Actual: 17.2 Difference: 0.9 (5.3%)
False Predicted: 5.1 Actual: 8.1 Difference: -3.0 (-36.9%)
True Predicted: 18.8 Actual: 20.7 Difference: -1.9 (-9.3%)
False Predicted: 134.0 Actual: 103.0 Difference: 31.0 (30.1%)
False Predicted: 23.0 Actual: 30.4 Difference: -7.5 (-24.6%)
False Predicted: 63.4 Actual: 56.1 Difference: 7.2 (12.9%)
True Predicted: 94.7 Actual: 98.2 Difference: -3.5 (-3.6%)
